"Subject" "actlabel" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
15 "WALKING" 0.275999608653846 -0.0160990080857692 -0.106824340346154 -0.953828236538461 -0.9447888 -0.943521889173077 0.621568366557692 0.164524216076923 0.0985933558134615 -0.994492591346154 -0.987081158846154 -0.980146252115385 0.0699508795961538 0.00798049087692308 0.00170679011057692 -0.952495836538461 -0.960010468846154 -0.969425509807692 -0.0144299515384615 -0.0791033719153846 0.0844857093461538 -0.963569919423077 -0.955003844038462 -0.952932859461538 -0.0911891168076923 -0.0360219413653846 -0.0472838562711538 -0.969957362115385 -0.971915715 -0.971434750192308 -0.944952747307692 -0.943381935192308 -0.957683457942308 -0.955802756538462 -0.945575478696154 -0.9480043425 -0.972391046923077 -0.972611461346154 -0.958329753711539 -0.948521784807692 -0.952200089615385 -0.952529039807692 -0.945654527307692 -0.942518038846154 -0.958980466730769 -0.960507746923077 -0.965192409615385 -0.950448792307692 -0.962399182884615 -0.972335048461539 -0.958669020384615 -0.959798826923077 -0.952443119038462 -0.965383307884615 -0.952872195596154 -0.9576043175 -0.946377504230769 -0.949883154230769 -0.955419788211539 -0.955514672115385 -0.956425646923077 -0.951476022884615 -0.972050955192308 -0.975012636730769
15 "WALKING_DOWNSTAIRS" 0.275991613333333 -0.0184400168104167 -0.108140726458333 -0.9425545235625 -0.903692250691667 -0.921997016145833 0.885470835208333 -0.0219519269166667 0.0624299737125 -0.996052246041667 -0.988382725625 -0.981451335625 0.0674568991458333 0.00815599987729167 -0.00262613925479167 -0.936392587708333 -0.917454546604167 -0.953154517083333 -0.0239088467291667 -0.0707510556541667 0.0847350717875 -0.926415378541667 -0.937371100208333 -0.934448905 -0.0970897429083333 -0.0371819063958333 -0.0499253967291667 -0.936775853125 -0.96475250625 -0.952347147916667 -0.922727817041667 -0.930000297666667 -0.9359554204375 -0.927840744583333 -0.91502851425 -0.9132362533125 -0.955557405625 -0.956435316458333 -0.942698507 -0.909490158541667 -0.932699883583333 -0.9426123484375 -0.906304785775 -0.921670120625 -0.940447134166667 -0.9220157186875 -0.947983456875 -0.937814580208333 -0.918141670833333 -0.956905594375 -0.922719437291667 -0.946191582166667 -0.936446194166667 -0.928671056666667 -0.932961128333333 -0.939835801875 -0.925337998125 -0.94335853125 -0.927949585625 -0.927535144791667 -0.92973582261875 -0.918830570833333 -0.957576282916667 -0.957774678125
15 "WALKING_UPSTAIRS" 0.275925991388889 -0.0170043157125 -0.108280294194444 -0.951851236805556 -0.941325434597222 -0.949284698888889 0.73319281125 0.100962851233333 0.107713519361111 -0.993425325972222 -0.987541142083333 -0.982385792638889 0.0932993377638889 0.0108818720611111 -0.00731926445111111 -0.954302126347222 -0.947554787638889 -0.970211876666667 -0.0249215099569444 -0.0804339902777778 0.0899087552361111 -0.958750537638889 -0.964345041666667 -0.959215061388889 -0.0990609529722222 -0.0405698735972222 -0.0530233532777778 -0.963459714305556 -0.977104077083333 -0.967994590833333 -0.945349737916667 -0.944948032361111 -0.957211038194444 -0.951494499652778 -0.950822561944444 -0.954796387083333 -0.973001591805556 -0.973374957222222 -0.951284468611111 -0.941068576152778 -0.956980178611111 -0.952261480694444 -0.94443633325 -0.948524631944444 -0.954980285258333 -0.949028422222222 -0.965969569583333 -0.95774602375 -0.949640833819444 -0.973200302777778 -0.953141180833333 -0.965948237638889 -0.95654876 -0.960761562638889 -0.963756916111111 -0.963947718194444 -0.94589625625 -0.952212190722222 -0.949777310708333 -0.9528679825 -0.959732892777778 -0.95920946625 -0.973935607222222 -0.974227675416667
16 "LAYING" 0.276703064651163 -0.0168955513053488 -0.107024235860465 -0.885249524360465 -0.85950650344186 -0.882192589523256 0.734299101604651 0.0453315517755814 0.0964068815683721 -0.993937360930233 -0.984285250348837 -0.975560003372093 0.0789800272906977 -0.00604628030727907 -0.00215907300406977 -0.891571832395349 -0.886655252674419 -0.928105681511628 -0.0102234696646512 -0.0837898340813953 0.086247357172093 -0.911119139186046 -0.913070125546512 -0.903457524302326 -0.11025323927907 -0.0484319009651163 -0.0493453271046512 -0.922210001802326 -0.943691477674419 -0.922691570034884 -0.871170789232558 -0.869310684488372 -0.897956923372093 -0.886414501372093 -0.884977751255814 -0.89153222627907 -0.934130542674419 -0.939035519069767 -0.891313830744186 -0.864921190895349 -0.898122187267442 -0.883285993697674 -0.865179789381395 -0.882435339651163 -0.895986559930233 -0.889057568395349 -0.920923510232558 -0.896750005413953 -0.892077985976744 -0.933959220930233 -0.898103832651163 -0.917321973767442 -0.894534111067442 -0.915726570813953 -0.911679087639535 -0.915681167662791 -0.867760024456977 -0.890193615767442 -0.881953629348837 -0.89265680897907 -0.906681828790698 -0.900677550697674 -0.937808648837209 -0.945108248604651
16 "SITTING" 0.276667394935065 -0.0176971665350649 -0.108344749636364 -0.94157047387013 -0.93539962625974 -0.947036521168831 0.713285705545455 0.051759030025974 0.149222228687013 -0.994015291298701 -0.987106246363636 -0.980740441038961 0.0836485867922078 0.0119658981586623 0.0017518174767013 -0.94555585761039 -0.943597106753247 -0.963001525194805 -0.0264640470519481 -0.0763188144116883 0.0836391391597403 -0.955154126883117 -0.957857682337662 -0.953089156493506 -0.0892266082597403 -0.0440592818051948 -0.0592678224935065 -0.964212271558442 -0.969908201428571 -0.959402115194805 -0.934796040649351 -0.935344932727273 -0.949028660064935 -0.943831374337662 -0.945492653922078 -0.949563535194805 -0.967778394415584 -0.966876343116883 -0.947466072225974 -0.937080083194805 -0.951256208181818 -0.939704567519481 -0.937885224116883 -0.948159975194805 -0.94933449761039 -0.945318587142857 -0.958105625194805 -0.946504750922078 -0.945635905324675 -0.966529124155844 -0.947600501714286 -0.959176528831169 -0.947748653831169 -0.958021616233766 -0.957717217792208 -0.959330162467532 -0.934408331168831 -0.945325234168831 -0.941534339909091 -0.946108732298701 -0.955934325454545 -0.95465634987013 -0.968723922597403 -0.966885897532468
16 "STANDING" 0.2766517240625 -0.0154057264767187 -0.1095586536875 -0.94686123265625 -0.9182220065625 -0.926673907546875 0.67622581459375 0.114184708379687 0.147477939840625 -0.99591232 -0.991042329375 -0.98372356484375 0.0735329970203125 0.013283893515625 -0.00305461163429375 -0.946283311546875 -0.930449808328125 -0.9572599209375 -0.0279719687328125 -0.078141603765625 0.086127905625 -0.9578247715625 -0.93867228946875 -0.94393132640625 -0.0901253413921875 -0.0411821583390625 -0.052410902890625 -0.95501972375 -0.9638968409375 -0.952734445796875 -0.932002405265625 -0.93348178046875 -0.94414761453125 -0.94036270375 -0.9381280340625 -0.93697309484375 -0.96086140828125 -0.9609705878125 -0.949186574296875 -0.92326459171875 -0.93964114984375 -0.94617578984375 -0.920010624953125 -0.924765666726562 -0.949334499375 -0.936624238234375 -0.95419048890625 -0.9478887503125 -0.928543976075 -0.9588710475 -0.94821929265625 -0.94685909453125 -0.94167269453125 -0.96098061328125 -0.934635330640625 -0.94985324203125 -0.936258293796875 -0.94171566525 -0.940681644921875 -0.939509858203125 -0.9462103253125 -0.941723246875 -0.96343650046875 -0.9605934275
16 "WALKING" 0.276629958867925 -0.0161068007641509 -0.107616916320755 -0.976851303584906 -0.955071469811321 -0.953393151886792 0.639431886603774 0.123754323762264 0.142319235513208 -0.994847613396226 -0.991098026792453 -0.985410622264151 0.0812815609811321 0.00722452871285283 -0.00232226615113208 -0.971638480188679 -0.960625558830189 -0.96727153609434 -0.0301260000377358 -0.0786995542264151 0.0912845267169811 -0.973484226226415 -0.955886184528302 -0.965801748867925 -0.0984914970377359 -0.0386943717735849 -0.0594863111509434 -0.973270203584906 -0.963502659056604 -0.976282201698113 -0.964996658584906 -0.965507452830189 -0.967620703132075 -0.963907894396226 -0.957881469622642 -0.952870858113208 -0.970084070132075 -0.96215845 -0.97539768509434 -0.955839950188679 -0.960372071660377 -0.977653710566038 -0.956798689433962 -0.952604762264151 -0.974305256603774 -0.963453457169811 -0.967059993264151 -0.971486113698113 -0.960321751007547 -0.966353082641509 -0.968925136792453 -0.961299498679245 -0.965382879433962 -0.97504919 -0.953298692075472 -0.969060544339623 -0.963966358867924 -0.971132097169811 -0.963714357132075 -0.963113943301887 -0.957613359811321 -0.958082323245283 -0.964959552075472 -0.961065456792453
16 "WALKING_DOWNSTAIRS" 0.27668225025 -0.0275898927825 -0.11126910595 -0.99004332475 -0.96634720475 -0.96894647725 0.690833416 0.052546966375 0.14329600815 -0.9947009615 -0.96994399775 -0.97849466025 0.076710469825 0.01392441151125 -0.0022984832518 -0.9894293295 -0.98097986075 -0.98775572375 -0.0289492287875 -0.07322279885 0.088876267875 -0.98391005925 -0.98134675025 -0.97978618425 -0.09911494425 -0.041231728175 -0.0557529747 -0.98888425025 -0.9900716885 -0.98956686175 -0.96583522125 -0.9755991995 -0.9878337575 -0.98617213325 -0.97877426525 -0.9748141915 -0.99132728175 -0.988579828 -0.99043147975 -0.97267591725 -0.97628075625 -0.99015573025 -0.96487387375 -0.966676546 -0.98945244375 -0.98094448925 -0.985800392 -0.990376993 -0.98249517075 -0.988271609 -0.9827496085 -0.983909819 -0.98159090975 -0.984395845 -0.980190233 -0.981046927 -0.98026958 -0.97656165825 -0.98541215 -0.986006666 -0.9807660445 -0.97519258975 -0.98850307825 -0.98919293325
16 "WALKING_UPSTAIRS" 0.276726129782609 -0.0164939382978261 -0.109106041695652 -0.975642818695652 -0.937490892478261 -0.95516009673913 0.666911811956522 0.0749280490434783 0.132632945676087 -0.994529516956522 -0.983923676956522 -0.98213946826087 0.0777279385434783 0.011823294872587 0.00316654792913043 -0.97369227826087 -0.961626186521739 -0.980574678043478 -0.0193272915869565 -0.0694242416304348 0.083359438673913 -0.961142528913044 -0.965276198913044 -0.963105827826087 -0.103593809065217 -0.0409001245434783 -0.0528413578043478 -0.972979644347826 -0.984221680652174 -0.978602232826087 -0.960594565217391 -0.953875012608696 -0.973755114347826 -0.967984655 -0.95244054826087 -0.946270531956522 -0.982275503043478 -0.979622251304348 -0.973679775434783 -0.943678415804348 -0.96630379173913 -0.976564538478261 -0.937717789782609 -0.952696437608696 -0.973243212608696 -0.961845202173913 -0.977551369565217 -0.976686511086956 -0.96419370173913 -0.982256702173913 -0.958887942173913 -0.970844387391304 -0.963427468478261 -0.96252240326087 -0.96252293173913 -0.966321510217391 -0.956030402173913 -0.959297605434783 -0.967758634347826 -0.967206607391304 -0.95858191 -0.94792890326087 -0.980753083478261 -0.979336161086957
17 "LAYING" 0.277482014705882 -0.0151191802254902 -0.106706268411765 -0.927063753196078 -0.906029777921569 -0.926014926862745 0.685638885921569 0.0878156912901961 0.133438486986275 -0.994735105098039 -0.984900969019608 -0.978538649215686 0.0757326889019608 -0.0017508472745098 0.00275482097098039 -0.936602188529412 -0.923212990058824 -0.955199897647059 -0.0269746706911765 -0.0702092907647059 0.076635813527451 -0.942784049607843 -0.940198498372549 -0.937313053509804 -0.0926533535686274 -0.0467889144509804 -0.0430322246170588 -0.946362048137255 -0.962264227058824 -0.949753572745098 -0.916351287215686 -0.91618305827451 -0.938443922745098 -0.928804680235294 -0.922642288294118 -0.931605858039216 -0.957294090196078 -0.956647395098039 -0.932637822705882 -0.910396597078431 -0.937245131176471 -0.925205522654902 -0.909237780411765 -0.925514817843137 -0.938271888333333 -0.926324557176471 -0.95203777254902 -0.940647049647059 -0.925210784784314 -0.956950928235294 -0.934460392941176 -0.945376423333333 -0.930405902627451 -0.945799157647059 -0.938514679215686 -0.945604100784314 -0.915999551764706 -0.92876981172549 -0.930148931764706 -0.926595001333333 -0.940059655098039 -0.937962100980392 -0.95765927254902 -0.95812076627451
17 "SITTING" 0.27744067962963 -0.0173159615537037 -0.108154228203704 -0.958891903444444 -0.941885637185185 -0.947533343703704 0.753549849074074 0.0800265696537037 0.107605355372222 -0.99410895462963 -0.985781342037037 -0.979436291666667 0.0786396200925926 0.00475464696555556 -0.00301927269518518 -0.961106610037037 -0.954353242037037 -0.966962255185185 -0.0263494280555556 -0.0780524689444444 0.0916548661481481 -0.957973837962963 -0.960631210185185 -0.954877864814815 -0.095017628462963 -0.0404654461505556 -0.0593075278574074 -0.968332912222222 -0.976059388888889 -0.972590993333333 -0.949259363092593 -0.947553306055556 -0.960414198148148 -0.956429175555556 -0.942595007777778 -0.944230207037037 -0.974583980925926 -0.975011353333333 -0.960182736203704 -0.944638904888889 -0.954046180907407 -0.958650241259259 -0.943450315 -0.947549363518518 -0.962235467037037 -0.957055883888889 -0.963031023518519 -0.963397305740741 -0.954521194074074 -0.969431268888889 -0.95508513962963 -0.96327675462963 -0.956928538703704 -0.95950525962963 -0.95958232 -0.95833366537037 -0.949767603566667 -0.953688248333333 -0.955037552944444 -0.957456991148148 -0.955563394444444 -0.946906882222222 -0.975798303518518 -0.97556134037037
17 "STANDING" 0.277377543333333 -0.015944252465 -0.106548748983333 -0.9808111715 -0.959505171166667 -0.972906179833333 0.617052166333333 0.10118085065 0.187733567928333 -0.995258077833333 -0.987144012166667 -0.985481745333333 0.0837032199333333 0.00714689555716667 0.000642758472 -0.981450034 -0.971621742333333 -0.987593958833333 -0.030827120419 -0.0715166923166667 0.0876103838166667 -0.978045862166667 -0.9797628765 -0.977220858833333 -0.0959923565333333 -0.0430611145666667 -0.0516996581 -0.983065937166667 -0.991259785166667 -0.985961071 -0.972127343333333 -0.972759587333333 -0.980783889666667 -0.979897453833333 -0.972753250166667 -0.9757993425 -0.988646403833333 -0.989852671333333 -0.980182773833333 -0.963043974833333 -0.9791728275 -0.981130640666667 -0.959582965 -0.970980115666667 -0.982392549 -0.971576814333333 -0.985275131333333 -0.982066520166667 -0.9737942585 -0.988548336166667 -0.9758827535 -0.983897814 -0.976378783666667 -0.978838980833333 -0.977703936 -0.979596124166667 -0.975360459166667 -0.974764211666667 -0.9786261845 -0.980483538833333 -0.980424068666667 -0.976811623 -0.989618005 -0.990718033
17 "WALKING" 0.277389893033708 -0.0169460392404494 -0.107102189831461 -0.969678091123595 -0.933187809764045 -0.938578021617978 0.625677666932584 0.139973454902247 0.133035015917978 -0.99562900494382 -0.988578883146067 -0.982531078314607 0.0745413575191011 0.0140834671694157 6.4111367752809e-05 -0.968962503258427 -0.951892301460674 -0.969223787191011 -0.032037397141573 -0.0705573060089888 0.0870199337269663 -0.958025447191011 -0.948968840011236 -0.955912714044944 -0.094317012505618 -0.0448530576426966 -0.0554560422213483 -0.966974239213483 -0.972842951460674 -0.970987080449438 -0.951348873258427 -0.953413412359551 -0.96419850258427 -0.962680644719101 -0.943407273067416 -0.942387224606742 -0.971888830224719 -0.972273211573034 -0.970449502921348 -0.940183433258427 -0.953320655168539 -0.969534493146067 -0.933291404685393 -0.935542131123596 -0.969712653483146 -0.952126720337079 -0.965345974719101 -0.970986590561798 -0.955254144831461 -0.971775135168539 -0.954698333820225 -0.95838271494382 -0.956788556404494 -0.959572887078652 -0.944779397269663 -0.959729774382022 -0.95571924 -0.958879066404494 -0.962332499662921 -0.962182045393258 -0.953414412921348 -0.94544719988764 -0.973098455617977 -0.972914643595506
17 "WALKING_DOWNSTAIRS" 0.277367248474576 -0.0168440864898305 -0.110326137423729 -0.973596324915254 -0.943225047966102 -0.954619850847458 0.74988486440678 0.105769546127119 0.145037708066102 -0.996082931186441 -0.988067491694915 -0.983270357627119 0.0752520488644068 0.00181830782728814 0.00317803869220339 -0.970788638305085 -0.957380207288136 -0.97325116220339 -0.0306143231661017 -0.0761980687966102 0.0917991069661017 -0.967672684915254 -0.965947390338983 -0.961242644576271 -0.0974316166949152 -0.0365574481694915 -0.057751484440678 -0.973909167457627 -0.978500865932203 -0.976177521016949 -0.959492704237288 -0.961983768644068 -0.967342835254237 -0.967378960847458 -0.957969724745763 -0.959050485423729 -0.977678312372881 -0.978283470677966 -0.973640250338983 -0.945948551355932 -0.962083391186441 -0.973707104915254 -0.944644562881356 -0.953327710847458 -0.97274601 -0.959436475762712 -0.970791406440678 -0.971337870677966 -0.958114892881356 -0.974271721864407 -0.964500258135593 -0.968559609661017 -0.962303192372881 -0.968870454576271 -0.964780122542373 -0.964400336101695 -0.962546250338983 -0.966844721186441 -0.967612639661017 -0.966083427627119 -0.96520333661017 -0.962047738983051 -0.978775473389831 -0.97888579440678
17 "WALKING_UPSTAIRS" 0.277319876727273 -0.0165741339205455 -0.107232989927273 -0.992187558545455 -0.965217427272727 -0.966233549272727 0.716200059563636 0.0763261816090909 0.130792074690909 -0.996017589818182 -0.985100464363636 -0.977721596545455 0.0764055137818182 0.0162613500801818 -0.0107860102392727 -0.989789892909091 -0.980653680545455 -0.987295132363636 -0.0245606706727273 -0.0834023881090909 0.0907735451454545 -0.973189022181818 -0.980354623090909 -0.976612458909091 -0.0927998423818182 -0.0416716355818182 -0.0554039838545455 -0.984746452181818 -0.990974330545455 -0.989007621636364 -0.977006076545455 -0.972804261090909 -0.987299292 -0.987349446 -0.970140844545455 -0.963292519454545 -0.990072734 -0.989148765272727 -0.990918811636364 -0.970111448727273 -0.974055465636364 -0.992804975636364 -0.964262056363636 -0.964104632909091 -0.989942851818182 -0.980331919272727 -0.985198889636364 -0.990544746909091 -0.982596076 -0.987995193636364 -0.971523277636364 -0.982779988727273 -0.977553428 -0.974043746909091 -0.979285048545455 -0.978379741818182 -0.977142378181818 -0.973948866 -0.986567859272727 -0.987354805454545 -0.973196578545455 -0.963859525818182 -0.989504907636364 -0.989229901090909
18 "LAYING" 0.278102403055556 -0.020650560625 -0.108524552305556 -0.95295877125 -0.908148504138889 -0.94144548125 0.758317874166667 0.0341614502770833 0.110209004131528 -0.991379622916667 -0.980070516666667 -0.976892841111111 0.080303069 0.0170414752306944 -0.00293668850652778 -0.946610132222222 -0.930597534797222 -0.965519468472222 -0.0238738205161111 -0.0863644679166667 0.09265858425 -0.934659883097222 -0.955161618333333 -0.949499326805556 -0.0957185043472222 -0.0387939423805556 -0.0620962145972222 -0.94814106875 -0.971495082777778 -0.966081383194444 -0.935186012361111 -0.934477491527778 -0.947314664027778 -0.94081257 -0.927721434722222 -0.929022798611111 -0.965433327916667 -0.965397287083333 -0.949992786666667 -0.915925913998611 -0.950121574861111 -0.954318398472222 -0.909527738597222 -0.940927215972222 -0.948654291944444 -0.934582410277778 -0.9623503325 -0.949348048472222 -0.931112552652778 -0.967194858888889 -0.929417545694444 -0.958073660555556 -0.950083917083333 -0.937153488 -0.954009815138889 -0.953970585972222 -0.935224829166667 -0.9439091 -0.941918635277778 -0.938727544444444 -0.945162399305556 -0.931942299027778 -0.966542904444444 -0.966250990416667
18 "SITTING" 0.278044229152542 -0.0157898222610169 -0.106877723254237 -0.958593051016949 -0.931145810338983 -0.938183878983051 0.726001106949153 0.0568549437288136 0.0878118692847458 -0.995638637627119 -0.989232837118644 -0.980859775423729 0.0809220818813559 0.00635202729559322 -0.00313626148101695 -0.959859487288136 -0.952378323389831 -0.966346705254237 -0.0260589055525424 -0.0793347273728814 0.0857687374881356 -0.948870397491525 -0.955128589491525 -0.951421819830508 -0.0975451531186441 -0.0402760583830508 -0.0489990216440678 -0.971790873728814 -0.979316500169492 -0.969348041525424 -0.943449710169492 -0.950182689661017 -0.960088317457627 -0.954168767627119 -0.941973921559322 -0.935385173220339 -0.976141871864407 -0.978638449491525 -0.958117379661017 -0.938129902491695 -0.947685166271186 -0.958922404915254 -0.931463089033898 -0.93761831220339 -0.960707112033898 -0.953247673728814 -0.961773714745763 -0.962631803898305 -0.955028083898305 -0.969617836101695 -0.953513257118644 -0.96208422220339 -0.952585741525424 -0.94878403 -0.951753580847458 -0.955504457457627 -0.948436456271186 -0.958245656440678 -0.952887029830508 -0.955092468644068 -0.956280278813559 -0.934510032542373 -0.978358805423729 -0.980266471016949
18 "STANDING" 0.277967417924528 -0.017765879415283 -0.109443548943396 -0.921936093943396 -0.876352903811321 -0.917698500056604 0.583347498584906 0.0702894768301887 0.149016301271698 -0.991741241698113 -0.985916750943396 -0.983466803396226 0.0921832476603774 0.00906818389169811 0.0079296753924717 -0.927208874716981 -0.909869746792453 -0.946172162037736 -0.0395792882075472 -0.0663235057358491 0.0875409477358491 -0.937507573396226 -0.93208271 -0.918260986226415 -0.101941065132075 -0.0303154370943396 -0.0556070381698113 -0.943775371320755 -0.953259351566038 -0.943818776037736 -0.903632363660377 -0.915854106377359 -0.924405585849057 -0.924520740943396 -0.915325099811321 -0.925784175849057 -0.950094844716981 -0.952107347169811 -0.922542503490566 -0.888553334584906 -0.926690756358491 -0.922022909698113 -0.87777229815283 -0.919207371509434 -0.928812506603774 -0.914157177735849 -0.940351636245283 -0.93232528809434 -0.91134691 -0.950745817735849 -0.924708694566038 -0.935226583396226 -0.920818916345283 -0.941728252830189 -0.931414701754717 -0.925345463150943 -0.913612475660377 -0.929799793584906 -0.920323936415094 -0.929842603584906 -0.931731376415094 -0.934781325471698 -0.95209000490566 -0.955841593207547
18 "WALKING" 0.278139472222222 -0.017035988087037 -0.112052247240741 -0.981272907407407 -0.959058776296296 -0.958673827777778 0.52568725337037 0.195324270503333 0.205839929424074 -0.99353034037037 -0.986876851111111 -0.981790701481482 0.0732589242407407 0.0109461038531481 0.00629249297925926 -0.979668026111111 -0.968166533148148 -0.978637434259259 -0.0329760523518519 -0.0738729767962963 0.0756658048703704 -0.979081347407407 -0.974896731666667 -0.965920796481481 -0.0947395271296296 -0.0386859528148148 -0.0451646490611111 -0.982670965555556 -0.98686907462963 -0.979988637962963 -0.968975993703704 -0.970111139444444 -0.975658106666667 -0.977153901666667 -0.964611545555556 -0.968135745555556 -0.985327001296296 -0.985640955555556 -0.980857794814815 -0.961782262777778 -0.966789681851852 -0.981627030185185 -0.95951610537037 -0.956867727222222 -0.980998238703704 -0.970260857222222 -0.976345896296296 -0.980121112407407 -0.968147716851852 -0.979507103333333 -0.975157916666667 -0.978629686111111 -0.965558011666667 -0.980407000555556 -0.973156778888889 -0.969169924259259 -0.97149383537037 -0.973473330555556 -0.975995183888889 -0.977678537407407 -0.973849138333333 -0.969964797407407 -0.985564505 -0.986497375740741
18 "WALKING_DOWNSTAIRS" 0.278096646923077 -0.0162302776865385 -0.106823519538462 -0.979052735769231 -0.9480548675 -0.954480647307692 0.67016266 0.142633553787885 0.134787327323077 -0.9959088375 -0.989574737884615 -0.982797138269231 0.0767705876153846 0.00787790049803846 -0.00566876300961539 -0.977611577115385 -0.959457430769231 -0.971890057961538 -0.0228405325769231 -0.0806192922884615 0.0862755111730769 -0.960456581538462 -0.966532927288462 -0.971370018269231 -0.0920338047884615 -0.0422878692115385 -0.0550234348846154 -0.966840480961539 -0.973158786326923 -0.978852544230769 -0.964298956038461 -0.965614075980769 -0.971512396807692 -0.967907368846154 -0.957904692307692 -0.948639173269231 -0.975399926346154 -0.968970787692308 -0.979977203653846 -0.953542709230769 -0.962959351173077 -0.978779931923077 -0.947990853653846 -0.952917014230769 -0.978173839615385 -0.961870590961538 -0.968973304393846 -0.979008025384615 -0.959640043076923 -0.97332426 -0.959265967673077 -0.967097815653846 -0.970065730769231 -0.9617354525 -0.966901070769231 -0.974445786923077 -0.965853361813462 -0.970127941346154 -0.968027269038462 -0.966820538076923 -0.959317919615385 -0.951451313269231 -0.970668474807692 -0.968692828076923
18 "WALKING_UPSTAIRS" 0.278057256351351 -0.0165636024864865 -0.107622508 -0.932935101945946 -0.903113781635135 -0.908217324283784 0.519524838689189 0.168792003274324 0.20275497505 -0.992747440540541 -0.988218184189189 -0.978675342297297 0.0696521202162162 0.00872320873513513 -0.00273917024386486 -0.936243431202703 -0.922888023768919 -0.949767503648649 -0.0291564189883784 -0.0736944543013514 0.0933328182432432 -0.945996472702703 -0.92254068422973 -0.925108026351351 -0.108798449418919 -0.0345426284324324 -0.0585511949675676 -0.947315678783784 -0.956863532702703 -0.953235277162162 -0.914067030891892 -0.926221992027027 -0.933937546635135 -0.933460189189189 -0.918131893108108 -0.924948781216216 -0.954792413918919 -0.956689615135135 -0.936062485635135 -0.909445929991892 -0.927776869459459 -0.931965438108108 -0.905416262486486 -0.905201482712162 -0.940192346351351 -0.925242427540541 -0.944677965135135 -0.937949129864865 -0.925806926027027 -0.953617320135135 -0.936640832027027 -0.935514004824324 -0.929641483108108 -0.949281888378378 -0.916976463914865 -0.930572116891892 -0.926523487567568 -0.937037397162162 -0.930859309121622 -0.936301735 -0.937561473378378 -0.929865457702703 -0.957652647027027 -0.958148961081081
19 "LAYING" 0.278785133142857 -0.016782912139 -0.108190005042857 -0.949978914142857 -0.9209014293 -0.940897669857143 0.626805548 0.124616783018571 0.159805449166199 -0.994366623142857 -0.987651613285714 -0.982793693714286 0.0682096111857143 0.0156554994642857 0.00109054001332857 -0.951453893557143 -0.937540291357143 -0.962823444428571 -0.0295567378 -0.0771781531985714 0.0910023570142857 -0.957147757 -0.956379491571429 -0.946077644428571 -0.09873791352 -0.0448226354571429 -0.0594812613571429 -0.958497446285714 -0.972548246571429 -0.958805318041429 -0.936558300857143 -0.942885257428571 -0.949769165671429 -0.947606516685714 -0.943267156571429 -0.952842792 -0.966566827857143 -0.970283178142857 -0.950460539585714 -0.927145642085714 -0.950841534857143 -0.950088485857143 -0.922124193925714 -0.939655314714286 -0.952511929457143 -0.9407672445 -0.960845852142857 -0.954837645714286 -0.938373979714286 -0.963490213857143 -0.950112909857143 -0.960953666142857 -0.944617051349571 -0.959691376142857 -0.954320743285714 -0.951550986 -0.942332060428571 -0.951584740928571 -0.946235085414286 -0.948864013714286 -0.957716584 -0.957828762142857 -0.970859620142857 -0.971390991428571
